Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
27/1/2007;01:20:00;0.218;0.000;244.060;1.000;0.000;0.000;0.000
27/1/2007;01:21:00;0.218;0.000;244.040;1.000;0.000;0.000;0.000
27/1/2007;01:22:00;0.218;0.000;244.550;1.000;0.000;0.000;0.000
27/1/2007;01:23:00;0.220;0.000;245.070;1.000;0.000;0.000;0.000
27/1/2007;01:24:00;0.220;0.000;245.040;1.000;0.000;0.000;0.000
27/1/2007;01:25:00;0.238;0.000;244.990;1.000;0.000;0.000;0.000
27/1/2007;01:26:00;0.220;0.000;245.550;1.000;0.000;0.000;0.000
27/1/2007;01:27:00;0.220;0.000;245.040;1.000;0.000;0.000;0.000
27/1/2007;01:28:00;0.216;0.000;243.820;1.000;0.000;0.000;0.000
27/1/2007;01:29:00;0.216;0.000;242.940;1.000;0.000;0.000;0.000
27/1/2007;01:30:00;0.214;0.000;241.940;0.800;0.000;0.000;0.000
27/1/2007;01:31:00;0.298;0.000;241.850;1.400;0.000;0.000;0.000
27/1/2007;01:32:00;0.530;0.000;243.460;2.200;0.000;0.000;0.000
27/1/2007;01:33:00;0.526;0.000;243.030;2.200;0.000;0.000;0.000
27/1/2007;01:34:00;0.526;0.000;242.720;2.200;0.000;0.000;0.000
27/1/2007;01:35:00;0.524;0.000;242.310;2.200;0.000;0.000;0.000
27/1/2007;01:36:00;0.520;0.000;241.500;2.200;0.000;0.000;0.000
27/1/2007;01:37:00;0.722;0.210;241.800;3.200;0.000;0.000;0.000
27/1/2007;01:38:00;0.706;0.228;241.840;3.000;0.000;0.000;0.000
27/1/2007;01:39:00;0.706;0.232;242.650;3.000;0.000;0.000;0.000
27/1/2007;01:40:00;0.708;0.236;243.110;3.000;0.000;0.000;0.000
27/1/2007;01:41:00;0.704;0.234;242.770;3.000;0.000;0.000;0.000
27/1/2007;01:42:00;0.700;0.234;242.990;3.000;0.000;0.000;0.000
27/1/2007;01:43:00;0.694;0.228;241.840;3.000;0.000;0.000;0.000
27/1/2007;01:44:00;0.780;0.342;241.170;3.600;0.000;0.000;0.000
27/1/2007;01:45:00;0.770;0.350;241.420;3.400;0.000;1.000;0.000
27/1/2007;01:46:00;0.732;0.300;241.440;3.200;0.000;1.000;0.000
27/1/2007;01:47:00;0.700;0.248;241.730;3.000;0.000;2.000;0.000
27/1/2007;01:48:00;0.702;0.252;242.340;3.000;0.000;1.000;0.000
27/1/2007;01:49:00;0.702;0.254;242.870;3.000;0.000;2.000;0.000
27/1/2007;01:50:00;0.698;0.250;242.680;3.000;0.000;1.000;0.000
27/1/2007;01:51:00;0.608;0.116;242.670;2.400;0.000;1.000;0.000
27/1/2007;01:52:00;0.606;0.112;242.140;2.400;0.000;2.000;0.000
27/1/2007;01:53:00;0.606;0.112;242.230;2.400;0.000;1.000;0.000
27/1/2007;01:54:00;0.608;0.116;242.870;2.400;0.000;2.000;0.000
27/1/2007;01:55:00;0.606;0.114;242.570;2.400;0.000;1.000;0.000
27/1/2007;01:56:00;0.606;0.114;242.630;2.400;0.000;1.000;0.000
27/1/2007;01:57:00;0.606;0.114;242.700;2.400;0.000;2.000;0.000
27/1/2007;01:58:00;0.442;0.118;242.560;2.000;0.000;1.000;0.000
27/1/2007;01:59:00;0.294;0.118;242.200;1.200;0.000;1.000;0.000
27/1/2007;02:00:00;0.292;0.116;241.440;1.200;0.000;2.000;0.000
27/1/2007;02:01:00;0.274;0.090;243.350;1.200;0.000;1.000;0.000
27/1/2007;02:02:00;0.220;0.000;244.810;1.000;0.000;0.000;0.000
27/1/2007;02:03:00;0.222;0.000;245.610;1.000;0.000;0.000;0.000
27/1/2007;02:04:00;0.230;0.000;246.670;1.000;0.000;0.000;0.000
27/1/2007;02:05:00;0.224;0.000;246.590;1.000;0.000;0.000;0.000
27/1/2007;02:06:00;0.224;0.000;246.690;1.000;0.000;0.000;0.000
27/1/2007;02:07:00;0.224;0.000;246.860;1.000;0.000;0.000;0.000
27/1/2007;02:08:00;0.222;0.000;245.890;1.000;0.000;0.000;0.000
27/1/2007;02:09:00;0.220;0.000;244.940;1.000;0.000;0.000;0.000
27/1/2007;02:10:00;0.218;0.000;244.250;1.000;0.000;0.000;0.000
27/1/2007;02:11:00;0.220;0.000;244.960;1.000;0.000;0.000;0.000
27/1/2007;02:12:00;0.220;0.000;244.610;1.000;0.000;0.000;0.000
27/1/2007;02:13:00;0.218;0.000;243.520;1.000;0.000;0.000;0.000
27/1/2007;02:14:00;0.218;0.000;244.230;1.000;0.000;0.000;0.000
27/1/2007;02:15:00;0.220;0.000;244.560;1.000;0.000;0.000;0.000
27/1/2007;02:16:00;0.220;0.000;244.520;1.000;0.000;0.000;0.000
27/1/2007;02:17:00;0.218;0.000;244.430;1.000;0.000;0.000;0.000
27/1/2007;02:18:00;0.218;0.000;243.970;1.000;0.000;0.000;0.000
27/1/2007;02:19:00;0.334;0.128;243.870;1.600;0.000;0.000;0.000
27/1/2007;02:20:00;0.328;0.138;243.830;1.400;0.000;0.000;0.000
27/1/2007;02:21:00;0.322;0.134;243.070;1.400;0.000;0.000;0.000
27/1/2007;02:22:00;0.358;0.162;243.690;1.800;0.000;0.000;0.000
27/1/2007;02:23:00;0.398;0.240;242.910;1.800;0.000;0.000;0.000
27/1/2007;02:24:00;0.394;0.236;242.160;1.800;0.000;0.000;0.000
27/1/2007;02:25:00;0.394;0.238;242.520;1.800;0.000;0.000;0.000
27/1/2007;02:26:00;0.394;0.244;243.370;1.800;0.000;0.000;0.000
27/1/2007;02:27:00;0.396;0.254;245.030;1.800;0.000;0.000;0.000
27/1/2007;02:28:00;0.394;0.254;245.340;1.800;0.000;0.000;0.000
27/1/2007;02:29:00;0.392;0.250;244.670;1.800;0.000;0.000;0.000
27/1/2007;02:30:00;0.414;0.238;244.550;2.000;0.000;0.000;0.000
27/1/2007;02:31:00;0.408;0.236;244.030;1.800;0.000;0.000;0.000
27/1/2007;02:32:00;0.308;0.088;243.080;1.400;0.000;0.000;0.000
27/1/2007;02:33:00;0.236;0.000;244.300;1.000;0.000;0.000;0.000
27/1/2007;02:34:00;0.234;0.000;243.480;1.000;0.000;0.000;0.000
27/1/2007;02:35:00;0.234;0.000;243.430;1.000;0.000;0.000;0.000
27/1/2007;02:36:00;0.234;0.000;244.070;1.000;0.000;0.000;0.000
27/1/2007;02:37:00;0.234;0.000;244.220;1.000;0.000;0.000;0.000
27/1/2007;02:38:00;0.232;0.000;244.440;1.000;0.000;0.000;0.000
27/1/2007;02:39:00;0.232;0.000;244.460;1.000;0.000;0.000;0.000
27/1/2007;02:40:00;0.230;0.000;243.590;1.000;0.000;0.000;0.000
27/1/2007;02:41:00;0.230;0.000;244.020;1.000;0.000;0.000;0.000
27/1/2007;02:42:00;0.230;0.000;243.990;1.000;0.000;0.000;0.000
27/1/2007;02:43:00;0.230;0.000;243.680;1.000;0.000;0.000;0.000
27/1/2007;02:44:00;0.230;0.000;244.330;1.000;0.000;0.000;0.000
27/1/2007;02:45:00;0.228;0.000;244.340;1.000;0.000;0.000;0.000
27/1/2007;02:46:00;0.230;0.000;244.520;1.000;0.000;0.000;0.000
27/1/2007;02:47:00;0.228;0.000;244.540;1.000;0.000;0.000;0.000
27/1/2007;02:48:00;0.228;0.000;244.220;1.000;0.000;0.000;0.000
27/1/2007;02:49:00;0.228;0.000;244.400;1.000;0.000;0.000;0.000
27/1/2007;02:50:00;0.230;0.000;245.230;1.000;0.000;0.000;0.000
27/1/2007;02:51:00;0.230;0.000;246.390;1.000;0.000;0.000;0.000
27/1/2007;02:52:00;0.232;0.000;246.750;1.000;0.000;0.000;0.000
27/1/2007;02:53:00;0.230;0.000;246.380;1.000;0.000;0.000;0.000
27/1/2007;02:54:00;0.228;0.000;245.390;1.000;0.000;0.000;0.000
27/1/2007;02:55:00;0.228;0.000;245.130;1.000;0.000;0.000;0.000
27/1/2007;02:56:00;0.226;0.000;244.590;1.000;0.000;0.000;0.000
27/1/2007;02:57:00;0.226;0.000;244.810;1.000;0.000;0.000;0.000
27/1/2007;02:58:00;0.224;0.000;244.280;1.000;0.000;0.000;0.000
27/1/2007;02:59:00;0.224;0.000;243.910;1.000;0.000;0.000;0.000
27/1/2007;03:00:00;0.224;0.000;244.100;1.000;0.000;0.000;0.000
27/1/2007;03:01:00;0.328;0.114;243.580;1.600;0.000;0.000;0.000
27/1/2007;03:02:00;0.332;0.134;242.850;1.400;0.000;0.000;0.000
27/1/2007;03:03:00;0.330;0.138;243.470;1.400;0.000;0.000;0.000
27/1/2007;03:04:00;0.328;0.138;243.530;1.400;0.000;0.000;0.000
27/1/2007;03:05:00;0.328;0.138;243.600;1.400;0.000;0.000;0.000
27/1/2007;03:06:00;0.328;0.146;244.900;1.400;0.000;0.000;0.000
27/1/2007;03:07:00;0.326;0.146;244.830;1.400;0.000;0.000;0.000
27/1/2007;03:08:00;0.324;0.146;245.230;1.400;0.000;0.000;0.000
27/1/2007;03:09:00;0.348;0.162;244.910;1.600;0.000;0.000;0.000
27/1/2007;03:10:00;0.396;0.250;244.680;1.800;0.000;0.000;0.000
27/1/2007;03:11:00;0.392;0.248;244.130;1.800;0.000;0.000;0.000
27/1/2007;03:12:00;0.390;0.240;242.880;1.800;0.000;0.000;0.000
27/1/2007;03:13:00;0.392;0.248;244.200;1.800;0.000;0.000;0.000
27/1/2007;03:14:00;0.354;0.198;244.310;1.600;0.000;0.000;0.000
27/1/2007;03:15:00;0.296;0.112;244.980;1.200;0.000;0.000;0.000
27/1/2007;03:16:00;0.294;0.114;245.270;1.200;0.000;0.000;0.000
27/1/2007;03:17:00;0.294;0.114;245.510;1.200;0.000;0.000;0.000
27/1/2007;03:18:00;0.288;0.110;246.550;1.200;0.000;0.000;0.000
27/1/2007;03:19:00;0.224;0.000;246.560;1.000;0.000;0.000;0.000
27/1/2007;03:20:00;0.222;0.000;245.970;1.000;0.000;0.000;0.000
27/1/2007;03:21:00;0.222;0.000;246.070;1.000;0.000;0.000;0.000
27/1/2007;03:22:00;0.222;0.000;245.640;1.000;0.000;0.000;0.000
27/1/2007;03:23:00;0.222;0.000;245.380;1.000;0.000;0.000;0.000
27/1/2007;03:24:00;0.222;0.000;245.320;1.000;0.000;0.000;0.000
27/1/2007;03:25:00;0.222;0.000;245.900;1.000;0.000;0.000;0.000
27/1/2007;03:26:00;0.224;0.000;246.420;1.000;0.000;0.000;0.000
27/1/2007;03:27:00;0.222;0.000;245.800;1.000;0.000;0.000;0.000
27/1/2007;03:28:00;0.222;0.000;245.470;1.000;0.000;0.000;0.000
27/1/2007;03:29:00;0.220;0.000;245.210;1.000;0.000;0.000;0.000
27/1/2007;03:30:00;0.224;0.000;246.500;1.000;0.000;0.000;0.000
27/1/2007;03:31:00;0.226;0.000;247.490;1.000;0.000;0.000;0.000
27/1/2007;03:32:00;0.224;0.000;246.980;1.000;0.000;0.000;0.000
27/1/2007;03:33:00;0.226;0.000;247.270;1.000;0.000;0.000;0.000
27/1/2007;03:34:00;0.224;0.000;246.570;1.000;0.000;0.000;0.000
27/1/2007;03:35:00;0.222;0.000;245.510;1.000;0.000;0.000;0.000
27/1/2007;03:36:00;0.222;0.000;245.390;1.000;0.000;0.000;0.000
27/1/2007;03:37:00;0.220;0.000;244.970;1.000;0.000;0.000;0.000
27/1/2007;03:38:00;0.220;0.000;244.810;1.000;0.000;0.000;0.000
27/1/2007;03:39:00;0.222;0.000;245.690;1.000;0.000;0.000;0.000
27/1/2007;03:40:00;0.222;0.000;246.300;1.000;0.000;0.000;0.000
27/1/2007;03:41:00;0.224;0.000;246.420;1.000;0.000;0.000;0.000
27/1/2007;03:42:00;0.224;0.000;246.940;1.000;0.000;0.000;0.000
27/1/2007;03:43:00;0.316;0.110;246.550;1.400;0.000;0.000;0.000
27/1/2007;03:44:00;0.336;0.152;246.570;1.400;0.000;0.000;0.000
27/1/2007;03:45:00;0.332;0.152;246.280;1.400;0.000;0.000;0.000
27/1/2007;03:46:00;0.328;0.148;245.630;1.400;0.000;0.000;0.000
27/1/2007;03:47:00;0.328;0.150;246.190;1.400;0.000;0.000;0.000
27/1/2007;03:48:00;0.328;0.154;246.780;1.400;0.000;0.000;0.000
27/1/2007;03:49:00;0.326;0.152;246.500;1.400;0.000;0.000;0.000
27/1/2007;03:50:00;0.324;0.152;246.370;1.400;0.000;0.000;0.000
27/1/2007;03:51:00;0.322;0.148;245.570;1.400;0.000;0.000;0.000
27/1/2007;03:52:00;0.316;0.140;244.150;1.400;0.000;0.000;0.000
27/1/2007;03:53:00;0.318;0.142;244.710;1.400;0.000;0.000;0.000
27/1/2007;03:54:00;0.316;0.140;244.100;1.400;0.000;0.000;0.000
27/1/2007;03:55:00;0.318;0.146;245.390;1.400;0.000;0.000;0.000
27/1/2007;03:56:00;0.284;0.102;246.750;1.200;0.000;0.000;0.000
27/1/2007;03:57:00;0.224;0.000;246.950;1.000;0.000;0.000;0.000
27/1/2007;03:58:00;0.358;0.160;245.650;1.800;0.000;0.000;0.000
27/1/2007;03:59:00;0.382;0.244;245.490;1.800;0.000;1.000;0.000
27/1/2007;04:00:00;0.382;0.244;245.510;1.800;0.000;1.000;0.000
27/1/2007;04:01:00;0.384;0.248;246.000;1.800;0.000;2.000;0.000
27/1/2007;04:02:00;0.384;0.246;245.840;1.800;0.000;1.000;0.000
27/1/2007;04:03:00;0.384;0.252;246.620;1.800;0.000;1.000;0.000
27/1/2007;04:04:00;0.382;0.250;246.580;1.800;0.000;2.000;0.000
27/1/2007;04:05:00;0.382;0.252;246.760;1.800;0.000;1.000;0.000
27/1/2007;04:06:00;0.382;0.256;247.420;1.800;0.000;2.000;0.000
27/1/2007;04:07:00;0.330;0.166;246.780;1.400;0.000;1.000;0.000
27/1/2007;04:08:00;0.314;0.138;246.130;1.400;0.000;1.000;0.000
27/1/2007;04:09:00;0.312;0.136;245.620;1.400;0.000;2.000;0.000
27/1/2007;04:10:00;0.312;0.136;245.640;1.400;0.000;1.000;0.000
27/1/2007;04:11:00;0.308;0.140;246.450;1.400;0.000;2.000;0.000
27/1/2007;04:12:00;0.302;0.134;245.760;1.400;0.000;1.000;0.000
27/1/2007;04:13:00;0.302;0.136;245.860;1.400;0.000;1.000;0.000
27/1/2007;04:14:00;0.302;0.136;246.150;1.400;0.000;2.000;0.000
27/1/2007;04:15:00;0.300;0.130;245.030;1.400;0.000;1.000;0.000
27/1/2007;04:16:00;0.238;0.000;244.850;1.000;0.000;0.000;0.000
27/1/2007;04:17:00;0.220;0.000;245.120;1.000;0.000;0.000;0.000
27/1/2007;04:18:00;0.224;0.000;246.110;1.000;0.000;0.000;0.000
27/1/2007;04:19:00;0.222;0.000;245.860;1.000;0.000;0.000;0.000
27/1/2007;04:20:00;0.222;0.000;245.760;1.000;0.000;0.000;0.000
27/1/2007;04:21:00;0.224;0.000;246.670;1.000;0.000;0.000;0.000
27/1/2007;04:22:00;0.230;0.000;247.090;1.000;0.000;0.000;0.000
27/1/2007;04:23:00;0.230;0.000;245.900;1.000;0.000;0.000;0.000
27/1/2007;04:24:00;0.228;0.000;245.490;1.000;0.000;0.000;0.000
27/1/2007;04:25:00;0.306;0.088;245.630;1.400;0.000;0.000;0.000
27/1/2007;04:26:00;0.348;0.150;245.880;1.600;0.000;0.000;0.000
27/1/2007;04:27:00;0.358;0.148;245.320;1.600;0.000;0.000;0.000
27/1/2007;04:28:00;0.354;0.142;244.510;1.600;0.000;0.000;0.000
27/1/2007;04:29:00;0.328;0.144;244.920;1.400;0.000;0.000;0.000
27/1/2007;04:30:00;0.322;0.142;244.410;1.400;0.000;0.000;0.000
27/1/2007;04:31:00;0.320;0.142;244.320;1.400;0.000;0.000;0.000
27/1/2007;04:32:00;0.320;0.144;244.790;1.400;0.000;0.000;0.000
27/1/2007;04:33:00;0.320;0.146;245.340;1.400;0.000;0.000;0.000
27/1/2007;04:34:00;0.320;0.150;245.890;1.400;0.000;0.000;0.000
27/1/2007;04:35:00;0.318;0.148;245.520;1.400;0.000;0.000;0.000
27/1/2007;04:36:00;0.318;0.146;245.390;1.400;0.000;0.000;0.000
27/1/2007;04:37:00;0.322;0.148;245.670;1.400;0.000;0.000;0.000
27/1/2007;04:38:00;0.284;0.088;245.030;1.200;0.000;0.000;0.000
27/1/2007;04:39:00;0.224;0.000;244.140;1.000;0.000;0.000;0.000
27/1/2007;04:40:00;0.224;0.000;244.420;1.000;0.000;0.000;0.000
27/1/2007;04:41:00;0.224;0.000;244.600;1.000;0.000;0.000;0.000
27/1/2007;04:42:00;0.226;0.000;245.300;1.000;0.000;0.000;0.000
27/1/2007;04:43:00;0.226;0.000;245.820;1.000;0.000;0.000;0.000
27/1/2007;04:44:00;0.228;0.000;246.150;1.000;0.000;0.000;0.000
27/1/2007;04:45:00;0.228;0.000;246.310;1.000;0.000;0.000;0.000
27/1/2007;04:46:00;0.218;0.000;245.030;1.000;0.000;0.000;0.000
27/1/2007;04:47:00;0.274;0.058;245.060;1.400;0.000;0.000;0.000
27/1/2007;04:48:00;0.296;0.114;245.230;1.200;0.000;0.000;0.000
27/1/2007;04:49:00;0.296;0.114;245.350;1.200;0.000;0.000;0.000
27/1/2007;04:50:00;0.296;0.114;245.610;1.200;0.000;0.000;0.000
27/1/2007;04:51:00;0.296;0.116;245.900;1.200;0.000;0.000;0.000
27/1/2007;04:52:00;0.300;0.116;245.690;1.200;0.000;0.000;0.000
27/1/2007;04:53:00;0.300;0.114;245.490;1.200;0.000;0.000;0.000
27/1/2007;04:54:00;0.298;0.112;244.770;1.200;0.000;0.000;0.000
27/1/2007;04:55:00;0.298;0.114;245.400;1.200;0.000;0.000;0.000
27/1/2007;04:56:00;0.250;0.000;245.150;1.000;0.000;0.000;0.000
27/1/2007;04:57:00;0.224;0.000;245.160;1.000;0.000;0.000;0.000
27/1/2007;04:58:00;0.224;0.000;244.810;1.000;0.000;0.000;0.000
27/1/2007;04:59:00;0.224;0.000;245.220;1.000;0.000;0.000;0.000
27/1/2007;05:00:00;0.224;0.000;245.080;1.000;0.000;0.000;0.000
27/1/2007;05:01:00;0.220;0.000;244.540;1.000;0.000;0.000;0.000
27/1/2007;05:02:00;0.216;0.000;244.140;1.000;0.000;0.000;0.000
27/1/2007;05:03:00;0.216;0.000;244.550;1.000;0.000;0.000;0.000
27/1/2007;05:04:00;0.218;0.000;244.890;1.000;0.000;0.000;0.000
27/1/2007;05:05:00;0.218;0.000;244.600;1.000;0.000;0.000;0.000
27/1/2007;05:06:00;0.220;0.000;246.030;1.000;0.000;0.000;0.000
27/1/2007;05:07:00;0.302;0.092;246.340;1.400;0.000;0.000;0.000
27/1/2007;05:08:00;0.338;0.148;245.670;1.400;0.000;0.000;0.000
27/1/2007;05:09:00;0.334;0.146;245.380;1.400;0.000;0.000;0.000
27/1/2007;05:10:00;0.332;0.146;245.200;1.400;0.000;0.000;0.000
27/1/2007;05:11:00;0.330;0.146;245.420;1.400;0.000;0.000;0.000
27/1/2007;05:12:00;0.330;0.148;245.760;1.400;0.000;0.000;0.000
27/1/2007;05:13:00;0.328;0.148;245.510;1.400;0.000;0.000;0.000
27/1/2007;05:14:00;0.330;0.158;247.540;1.400;0.000;0.000;0.000
27/1/2007;05:15:00;0.322;0.158;247.400;1.400;0.000;0.000;0.000
27/1/2007;05:16:00;0.320;0.154;246.790;1.400;0.000;0.000;0.000
27/1/2007;05:17:00;0.320;0.154;247.010;1.400;0.000;0.000;0.000
27/1/2007;05:18:00;0.316;0.150;246.050;1.400;0.000;0.000;0.000
27/1/2007;05:19:00;0.316;0.150;245.980;1.400;0.000;0.000;0.000
27/1/2007;05:20:00;0.290;0.114;246.110;1.200;0.000;0.000;0.000
27/1/2007;05:21:00;0.220;0.000;246.720;1.000;0.000;0.000;0.000
27/1/2007;05:22:00;0.226;0.000;247.240;1.000;0.000;0.000;0.000
27/1/2007;05:23:00;0.228;0.000;247.000;1.000;0.000;0.000;0.000
27/1/2007;05:24:00;0.228;0.000;246.370;1.000;0.000;0.000;0.000
27/1/2007;05:25:00;0.230;0.000;247.630;1.000;0.000;0.000;0.000
27/1/2007;05:26:00;0.224;0.000;246.500;1.000;0.000;0.000;0.000
27/1/2007;05:27:00;0.218;0.000;245.780;1.000;0.000;0.000;0.000
27/1/2007;05:28:00;0.218;0.000;246.040;1.000;0.000;0.000;0.000
27/1/2007;05:29:00;0.220;0.000;246.640;1.000;0.000;0.000;0.000
27/1/2007;05:30:00;0.220;0.000;246.670;1.000;0.000;0.000;0.000
27/1/2007;05:31:00;0.218;0.000;245.450;1.000;0.000;0.000;0.000
27/1/2007;05:32:00;0.218;0.000;245.250;1.000;0.000;0.000;0.000
27/1/2007;05:33:00;0.220;0.000;245.870;1.000;0.000;0.000;0.000
27/1/2007;05:34:00;0.218;0.000;245.470;1.000;0.000;0.000;0.000
27/1/2007;05:35:00;0.218;0.000;245.380;1.000;0.000;0.000;0.000
27/1/2007;05:36:00;0.220;0.000;246.620;1.000;0.000;0.000;0.000
27/1/2007;05:37:00;0.314;0.114;246.430;1.400;0.000;0.000;0.000
27/1/2007;05:38:00;0.304;0.120;246.590;1.400;0.000;0.000;0.000
27/1/2007;05:39:00;0.296;0.116;245.800;1.200;0.000;0.000;0.000
27/1/2007;05:40:00;0.298;0.120;246.690;1.200;0.000;0.000;0.000
27/1/2007;05:41:00;0.298;0.120;246.890;1.200;0.000;0.000;0.000
27/1/2007;05:42:00;0.294;0.118;246.250;1.200;0.000;0.000;0.000
27/1/2007;05:43:00;0.292;0.114;245.630;1.200;0.000;0.000;0.000
27/1/2007;05:44:00;0.376;0.112;245.530;1.600;0.000;0.000;0.000
27/1/2007;05:45:00;0.700;0.108;245.670;2.800;0.000;0.000;0.000
27/1/2007;05:46:00;0.412;0.000;245.320;1.800;0.000;0.000;0.000
27/1/2007;05:47:00;0.218;0.000;245.220;1.000;0.000;0.000;0.000
27/1/2007;05:48:00;0.218;0.000;245.140;1.000;0.000;0.000;0.000
27/1/2007;05:49:00;0.260;0.000;245.440;1.200;0.000;0.000;0.000
27/1/2007;05:50:00;0.334;0.150;246.080;1.400;0.000;0.000;0.000
27/1/2007;05:51:00;0.332;0.154;246.820;1.400;0.000;0.000;0.000
27/1/2007;05:52:00;0.324;0.142;244.830;1.400;0.000;0.000;0.000
27/1/2007;05:53:00;0.326;0.146;245.670;1.400;0.000;0.000;0.000
27/1/2007;05:54:00;0.322;0.146;245.330;1.400;0.000;0.000;0.000
27/1/2007;05:55:00;0.324;0.150;246.410;1.400;0.000;0.000;0.000
27/1/2007;05:56:00;0.322;0.150;246.180;1.400;0.000;0.000;0.000
27/1/2007;05:57:00;0.318;0.144;245.250;1.400;0.000;0.000;0.000
27/1/2007;05:58:00;0.318;0.142;244.910;1.400;0.000;0.000;0.000
27/1/2007;05:59:00;0.320;0.146;245.390;1.400;0.000;0.000;0.000
27/1/2007;06:00:00;0.324;0.144;245.200;1.400;0.000;0.000;0.000
27/1/2007;06:01:00;0.322;0.144;244.900;1.400;0.000;0.000;0.000
27/1/2007;06:02:00;0.320;0.144;245.180;1.400;0.000;0.000;0.000
27/1/2007;06:03:00;0.248;0.000;245.270;1.000;0.000;0.000;0.000
27/1/2007;06:04:00;0.226;0.000;245.530;1.000;0.000;0.000;0.000
27/1/2007;06:05:00;0.224;0.000;245.290;1.000;0.000;0.000;0.000
27/1/2007;06:06:00;0.224;0.000;244.770;1.000;0.000;0.000;0.000
27/1/2007;06:07:00;0.222;0.000;243.820;1.000;0.000;0.000;0.000
27/1/2007;06:08:00;0.222;0.000;243.850;1.000;0.000;0.000;0.000
27/1/2007;06:09:00;0.222;0.000;244.470;1.000;0.000;0.000;0.000
27/1/2007;06:10:00;0.224;0.000;244.910;1.000;0.000;0.000;0.000
27/1/2007;06:11:00;0.226;0.000;246.190;1.000;0.000;0.000;0.000
27/1/2007;06:12:00;0.228;0.000;246.910;1.000;0.000;0.000;0.000
27/1/2007;06:13:00;0.224;0.000;245.470;1.000;0.000;0.000;0.000
27/1/2007;06:14:00;0.324;0.140;245.950;1.600;0.000;1.000;0.000
27/1/2007;06:15:00;0.312;0.136;245.980;1.400;0.000;1.000;0.000
27/1/2007;06:16:00;0.306;0.132;245.240;1.400;0.000;1.000;0.000
27/1/2007;06:17:00;0.310;0.134;245.740;1.400;0.000;2.000;0.000
27/1/2007;06:18:00;0.308;0.132;245.500;1.400;0.000;1.000;0.000
27/1/2007;06:19:00;0.310;0.134;245.670;1.400;0.000;2.000;0.000
27/1/2007;06:20:00;0.306;0.130;244.990;1.400;0.000;1.000;0.000
27/1/2007;06:21:00;0.306;0.126;244.160;1.400;0.000;1.000;0.000
27/1/2007;06:22:00;0.306;0.128;244.660;1.400;0.000;2.000;0.000
27/1/2007;06:23:00;0.306;0.128;244.750;1.400;0.000;1.000;0.000
27/1/2007;06:24:00;0.308;0.132;245.630;1.400;0.000;2.000;0.000
27/1/2007;06:25:00;0.308;0.136;246.340;1.400;0.000;1.000;0.000
27/1/2007;06:26:00;0.366;0.196;246.150;1.800;0.000;1.000;0.000
27/1/2007;06:27:00;0.382;0.242;245.790;1.800;0.000;2.000;0.000
27/1/2007;06:28:00;0.382;0.242;245.770;1.800;0.000;1.000;0.000
27/1/2007;06:29:00;0.380;0.242;245.810;1.800;0.000;1.000;0.000
27/1/2007;06:30:00;0.380;0.244;245.990;1.800;0.000;2.000;0.000
27/1/2007;06:31:00;0.402;0.250;245.100;2.000;0.000;1.000;0.000
27/1/2007;06:32:00;0.410;0.252;245.010;2.000;0.000;0.000;0.000
27/1/2007;06:33:00;0.406;0.254;245.490;2.000;0.000;0.000;0.000
27/1/2007;06:34:00;0.406;0.262;246.640;2.000;0.000;0.000;0.000
27/1/2007;06:35:00;0.384;0.230;246.100;1.800;0.000;0.000;0.000
27/1/2007;06:36:00;0.328;0.148;245.980;1.400;0.000;0.000;0.000
27/1/2007;06:37:00;0.324;0.142;244.930;1.400;0.000;0.000;0.000
27/1/2007;06:38:00;0.326;0.146;245.610;1.400;0.000;0.000;0.000
27/1/2007;06:39:00;0.326;0.150;246.410;1.400;0.000;0.000;0.000
27/1/2007;06:40:00;0.326;0.154;247.140;1.400;0.000;0.000;0.000
27/1/2007;06:41:00;0.324;0.154;246.980;1.400;0.000;0.000;0.000
27/1/2007;06:42:00;0.324;0.152;246.770;1.400;0.000;0.000;0.000
27/1/2007;06:43:00;0.322;0.154;246.890;1.400;0.000;0.000;0.000
27/1/2007;06:44:00;0.320;0.148;246.200;1.400;0.000;0.000;0.000
27/1/2007;06:45:00;0.268;0.070;244.940;1.200;0.000;0.000;0.000
27/1/2007;06:46:00;0.434;0.000;244.300;2.600;0.000;0.000;2.000
27/1/2007;06:47:00;1.360;0.000;244.070;5.600;0.000;0.000;19.000
27/1/2007;06:48:00;1.350;0.000;244.510;5.400;0.000;0.000;19.000
27/1/2007;06:49:00;1.336;0.000;243.860;5.400;0.000;0.000;18.000
27/1/2007;06:50:00;1.316;0.000;242.760;5.400;0.000;0.000;19.000
27/1/2007;06:51:00;1.310;0.000;242.790;5.400;0.000;0.000;18.000
27/1/2007;06:52:00;1.304;0.000;242.750;5.200;0.000;0.000;18.000
27/1/2007;06:53:00;1.302;0.000;242.720;5.200;0.000;0.000;18.000
27/1/2007;06:54:00;1.314;0.000;243.350;5.400;0.000;0.000;18.000
27/1/2007;06:55:00;1.324;0.000;244.430;5.400;0.000;0.000;19.000
27/1/2007;06:56:00;1.326;0.000;244.510;5.400;0.000;0.000;18.000
27/1/2007;06:57:00;1.326;0.000;244.380;5.400;0.000;0.000;18.000
27/1/2007;06:58:00;1.334;0.000;243.620;5.400;0.000;0.000;18.000
